CGPA,backlogs,internships,projects,certifications,coding_score,communication_score,specialization,placed
8.783227802521289,0,0,1,0,65.63013641591581,54.63209950280949,Electronics,1
8.369008621098459,0,0,2,0,49.36895882341602,57.79332142455007,Information Technology,1
9.49245734159347,0,0,2,1,70.26777521734583,55.81937768684222,Computer Science,1
7.624967163228772,0,1,3,2,86.65698153511354,52.09337852462202,Computer Science,1
6.038174106722358,0,0,2,2,44.73421498945946,52.221422026179155,Computer Science,0
8.709601542503478,1,0,2,0,46.54299862462956,68.78401164858153,Civil,1
8.923532718776038,1,0,2,4,74.377657095638,52.92454149914712,Computer Science,1
8.025747389062733,0,1,2,0,62.561120492149584,52.09956315393047,Electronics,1
8.969352309795525,0,0,0,0,63.34725186402615,50.516161491050205,Computer Science,1
7.722080183639759,0,1,3,0,75.87291539159128,57.619821468800374,Computer Science,1
7.8522977322189735,0,0,4,0,55.73266692929005,68.42352012036159,Mechanical,1
7.423934582613473,0,0,2,2,47.94523730586741,49.49753030835676,Computer Science,1
5.614386070348428,3,2,2,0,53.60683576251725,68.38654375537077,Computer Science,0
5.98551142146987,0,0,0,1,55.40290899884512,43.60813373397005,Information Technology,0
5.641431335590304,2,1,4,0,56.05445680182645,38.14046688177682,Mechanical,0
8.363846850687011,0,1,4,0,65.96205424814067,77.84518083962817,Computer Science,1
6.91460191484347,0,1,3,3,60.44652503915603,54.2931618378899,Computer Science,1
7.788568110241163,0,1,1,2,63.745414438871734,68.22575826254393,Electronics,1
9.584049132667419,0,1,4,1,55.54431942390491,73.26636330025414,Computer Science,1
6.6218150311699375,0,1,0,1,34.22759500518994,61.12364640301455,Information Technology,1
7.346723153660333,2,0,2,2,54.668129347376265,50.93540491087132,Computer Science,0
8.899980123443719,1,0,2,2,71.78091332195265,62.91016236453885,Civil,1
6.529591744712301,0,2,3,2,80.70634322707821,55.934848749461736,Mechanical,1
5.846409594229568,0,2,3,1,49.871622486501096,42.032459955552426,Electronics,1
6.803881538111956,2,0,3,1,58.96240872716138,47.67590258277732,Electronics,0
6.22549579264302,1,0,3,1,45.147142785794706,57.29358745682309,Information Technology,0
9.68363943554158,0,0,2,1,75.30377336782117,72.04077637865063,Information Technology,1
9.136541708039877,0,1,3,1,54.50735526172737,74.16446620128725,Computer Science,1
8.350316904296905,0,0,0,2,54.61465063754862,56.56841132153338,Electronics,1
9.42157265584473,0,1,2,0,54.70707612177665,77.15800174145868,Information Technology,1
9.116524346046015,0,2,0,0,33.23428484271027,57.63819833000784,Computer Science,1
6.339565264987161,0,2,4,0,89.02329630086592,84.28572608316951,Electronics,1
9.5165154932049,0,0,4,1,82.20547352491299,60.5173523421657,Information Technology,1
7.927040088620428,0,2,1,2,65.34140821845257,64.1811585758178,Computer Science,1
9.133480698238282,0,1,2,0,75.57450416791836,51.46198501873717,Computer Science,1
9.532410849655719,3,0,2,2,83.76283122750382,56.16362786706444,Electronics,0
6.931015637373387,3,0,2,1,55.603739957402915,58.859719708647525,Computer Science,0
5.995233660374545,0,1,2,1,59.394406639222055,57.6562972585252,Information Technology,0
6.525708231438737,0,2,1,0,42.62239897040963,44.01985305334711,Electronics,0
7.421985048818153,0,0,1,3,51.04327541065059,56.588846250695916,Electronics,0
9.181066446651219,0,0,2,1,46.48486490463753,42.936939433975894,Information Technology,1
9.373287624653546,0,0,0,2,62.28961221740831,72.60404589670077,Information Technology,1
5.531284587390358,0,2,2,3,40.2964782537485,67.29506809120916,Information Technology,1
7.7983628615990455,0,3,2,0,56.39442373779346,56.480482397167414,Computer Science,1
7.378349514169505,0,0,3,1,68.84126869602267,55.46240791516586,Mechanical,1
6.499485147118286,0,0,2,1,55.122184919011644,36.12950211229595,Electronics,0
6.039394153001573,1,2,3,0,64.55762330483012,52.1781983099959,Computer Science,1
7.019268271316326,0,1,1,2,44.007002021725874,58.58255097614376,Computer Science,1
9.743093667606336,0,3,1,0,69.29778783030424,74.64526073106299,Civil,1
6.954413194093398,0,2,5,0,55.09793618986059,62.950375715493095,Civil,1
7.8345577978451475,0,0,2,0,56.060241570193774,56.72912819567631,Computer Science,1
8.6635853150283,0,1,2,3,58.63983837222144,65.46351491449127,Computer Science,1
7.136333210706823,1,0,3,1,45.51617429610626,46.246066193931476,Computer Science,0
9.873019372244322,0,1,0,2,57.41120294965555,64.26371763331782,Computer Science,1
9.831012827239501,1,1,2,0,75.08477473228798,66.30962874884635,Computer Science,1
6.633020331214139,0,2,1,0,38.17435147758532,56.94850716197867,Computer Science,0
7.737618276515734,0,2,2,2,49.720786275906576,89.64621922656937,Electronics,1
6.853952394175463,0,0,1,1,65.19391306473196,52.416470381960316,Information Technology,1
6.781782224698604,0,0,0,0,63.92343366022048,37.440505860751344,Computer Science,0
5.665991263095398,0,0,2,1,57.314657077984826,36.454913790652796,Civil,0
8.243039502909536,2,2,3,1,83.71136324969505,66.81387271951021,Computer Science,1
7.762055604529877,0,1,4,0,80.18613912724308,57.459931380802104,Mechanical,1
5.731654380624952,0,2,2,1,46.59676194524698,53.80598866965681,Civil,0
6.753909089064751,2,1,2,0,76.63939357893284,39.534189692692046,Computer Science,0
9.58719648684994,0,0,3,2,88.65028076358014,47.37130193981788,Civil,1
6.578028508001376,0,0,2,1,51.020698746046605,39.327502071257385,Computer Science,0
6.152026924410504,0,0,2,3,52.774865200312234,39.230347655839886,Computer Science,0
7.702537421249033,0,1,1,1,46.57064127736403,45.092348842410985,Information Technology,1
9.935427043497704,0,2,3,1,70.52839516388346,77.26768609662005,Computer Science,1
6.589248721801752,0,0,2,2,33.29357764301113,52.30095028464848,Computer Science,0
8.524609963326453,0,2,4,1,60.585108517724166,73.88151006103334,Mechanical,1
8.927288268979229,0,0,3,1,76.1629297619653,72.14873801202732,Electronics,1
6.569368947965799,0,0,2,1,39.555408784606726,52.88858534558318,Civil,0
8.776973568753368,0,0,3,1,62.1265032614061,50.38664939861533,Computer Science,1
7.155024097236639,0,0,2,2,61.47758983120204,60.5337401808943,Information Technology,1
8.345376237671108,3,2,0,1,51.252063613389396,51.3141936575481,Computer Science,0
8.350883698424026,0,0,2,3,74.57235461253455,51.18699195164796,Civil,1
7.910986078336413,1,0,3,2,75.91863385357239,52.92937120035976,Computer Science,1
5.906303965244837,0,1,3,2,44.11624492658714,54.053470068833384,Civil,0
9.25886123015157,0,3,2,3,60.051000143905554,83.75344735173104,Computer Science,1
6.943510292372811,0,1,2,1,54.25674970129096,47.00152664058652,Electronics,0
6.339333296799344,1,0,0,2,36.71613060080027,36.19027148495431,Information Technology,0
5.683488136996438,0,0,2,0,67.02178246044166,62.757935762033604,Information Technology,0
8.159018244347088,1,0,5,0,63.8463700470739,66.15389237118829,Information Technology,1
8.54903962829027,4,0,3,2,75.67550102769907,87.47732863421822,Electronics,0
5.574645230175353,0,2,3,0,31.90601137055495,39.648091018604575,Computer Science,0
7.8044187623467645,0,0,3,1,51.74748018213879,56.343607690819894,Computer Science,1
6.519230988390721,0,0,2,0,38.57185811806026,35.70534131806315,Computer Science,0
8.403277556842525,0,1,2,3,46.08588347814437,77.36444669415475,Computer Science,1
6.2846489305224615,0,2,2,1,44.22695183291899,38.89906941266504,Computer Science,0
8.609219821461096,2,0,2,0,66.45592982127322,48.07776847370841,Information Technology,1
7.240309058352418,0,0,3,1,76.60284681472476,55.80010923489772,Information Technology,1
9.715284949315304,0,0,2,2,65.14993482089018,62.89145212083237,Information Technology,1
6.11884424865697,0,0,3,2,53.576657618730145,48.540958469655955,Mechanical,0
7.034798579726163,2,0,3,1,61.24530226280744,56.63932956011172,Information Technology,0
6.010630845582651,0,1,3,0,43.311715280150025,63.06977384898598,Information Technology,0
9.661121282253532,2,0,0,3,61.01979139406365,65.5918030366598,Electronics,1
9.448027090214413,4,0,1,4,88.2920651059384,56.52543348494395,Electronics,0
6.6607373247182,0,0,2,0,56.961606904209745,42.49420486721315,Electronics,0
8.469928207153806,0,2,3,0,89.39842339083978,68.14855740183656,Electronics,1
9.17749990090547,0,1,3,1,68.1755017454978,68.12112496835837,Computer Science,1
7.998403652197581,0,2,0,1,45.548775238097576,69.53579900896622,Electronics,1
7.88342760260203,0,0,2,1,70.93926553811914,52.072640390054595,Information Technology,1
6.588335309052033,0,1,3,0,70.10794084278339,37.402443018832315,Electronics,1
5.918962455126547,0,0,1,0,39.63659852477342,54.47025925185841,Computer Science,0
9.53747091078997,0,0,5,1,80.06121088001605,55.7355034427863,Information Technology,1
9.551881257234987,0,1,2,0,65.99651968285495,66.45606197848059,Electronics,1
8.348956557729705,0,1,4,1,50.17615138299196,61.42048228751739,Computer Science,1
7.025634059719153,0,3,2,1,38.252271365102494,50.636208197236726,Electronics,1
7.0714430857569734,1,1,2,0,51.893771938332776,55.99374930496322,Electronics,0
8.766800554916077,0,0,2,1,76.63409765542154,61.57545006049506,Information Technology,1
9.536996169786597,0,0,4,2,82.88876327952721,68.97210301211803,Computer Science,1
9.491888909193028,1,0,2,0,55.46398927781794,41.89009449344845,Civil,0
9.009439956359307,3,0,3,1,53.57752812386815,43.59867696664271,Information Technology,0
8.389142407694294,0,1,2,1,50.46140782685388,55.182192840574245,Mechanical,1
5.87862984247772,0,1,4,0,42.901431024689636,48.93203788724944,Civil,0
6.227329213425762,0,2,1,2,36.55551989448227,40.56340781815106,Computer Science,0
9.543493848371856,0,1,2,0,42.41018208194701,58.38944219737717,Information Technology,1
8.228930768468155,1,1,1,0,27.832199699762718,47.35758230016728,Information Technology,0
5.541386732274834,0,0,2,0,15.988899111663095,35.408086419483375,Information Technology,0
5.9566219428971445,1,0,2,1,30.176900697004292,48.79392649961043,Computer Science,0
8.485757960986252,0,1,0,1,69.42591030436856,55.512366716202905,Civil,1
5.522777127307984,0,3,3,0,92.88097384050528,46.82639814978037,Computer Science,1
6.223636231378744,0,0,2,3,74.3580810451457,56.92695337486191,Computer Science,1
7.969302052149637,0,1,2,1,61.83238585128559,51.72701895581027,Computer Science,1
8.61352838961712,0,1,2,0,52.75791921874321,75.16416505122507,Computer Science,1
8.433825667761703,0,2,2,0,55.99422461061598,46.66328808142154,Information Technology,1
6.5092118925725195,0,0,0,0,47.23176388501897,56.70587988589464,Computer Science,0
8.704806496063911,1,1,3,4,90.3288713582797,61.59529645509884,Information Technology,1
6.567620893735601,0,0,2,2,39.938703382028606,47.420852346828184,Information Technology,0
6.964298641716705,1,1,3,2,56.856940678551354,53.51666340593106,Information Technology,1
8.859211323031108,0,0,0,1,58.464373623669864,58.03664976785965,Mechanical,1
8.423348045712466,1,0,2,1,60.05795276705826,58.460274370616254,Mechanical,1
9.3215053472238,4,1,4,4,47.50251614263156,76.87084886613506,Information Technology,0
8.459258015351544,0,0,2,0,57.98715044115893,55.5942160080249,Information Technology,1
8.057388715009623,1,1,1,1,40.058499177614635,71.87472451797288,Information Technology,1
5.921536455226416,0,1,1,0,73.06333624345734,49.085076771002726,Electronics,0
7.154721113767451,1,2,3,0,64.62538412929166,61.33718544581658,Computer Science,1
6.6934106545677645,0,0,1,1,62.86443480404141,48.57889172330833,Computer Science,0
6.5979533952058755,0,0,5,0,50.37068880552199,33.09224242145518,Information Technology,0
9.878547496386005,0,0,1,3,60.00245509818244,54.03343506071288,Information Technology,1
7.268939761000421,0,0,2,0,79.84903513378532,68.61494051193898,Electronics,1
9.51420949829701,0,1,2,1,78.85990082739474,56.160400924308156,Civil,1
8.340123816987683,5,0,0,2,59.75934827633255,64.63213301373658,Computer Science,0
9.076650865937417,1,0,2,1,80.50723660394665,37.56677941489997,Electronics,1
7.7618669189733644,0,0,3,2,84.3435154967277,50.61852123985842,Information Technology,1
8.096067480818617,1,0,3,1,80.69069160216208,60.10870437778572,Information Technology,1
7.716329622184888,1,2,2,1,70.1758367266018,61.92131864258383,Computer Science,1
6.3785934450912,0,3,3,3,67.64274976626761,65.52414367222148,Electronics,1
8.751034518676775,0,1,3,2,61.801604524133694,37.17438289569611,Electronics,1
6.7634756309838515,0,0,1,1,52.165498493874935,40.871601105982194,Computer Science,0
5.609421848941542,2,2,2,0,55.2150992657461,48.822387780733514,Electronics,0
8.404625331582256,1,2,1,0,61.84185752807211,54.728457894182206,Computer Science,1
6.29699805733172,0,2,1,2,53.521404360442105,56.25753220562265,Computer Science,1
9.732063629588115,0,1,3,2,68.96629535292462,47.386097032522834,Computer Science,1
9.792678596511642,1,0,2,1,35.19630349668071,58.3332112685436,Civil,1
9.616889755992018,2,0,2,2,75.20353238046417,80.52986716367631,Information Technology,1
7.1657141511494995,1,2,3,3,59.12542398420151,56.879465460353785,Information Technology,1
5.569554774379903,0,2,1,2,45.371748354986444,38.55225697543369,Civil,0
9.677433531644764,0,0,2,1,93.79987912647452,71.40686105900922,Computer Science,1
7.426828667427914,0,0,2,0,60.41429383992911,47.51518450558478,Civil,0
9.849946685696512,0,1,1,2,55.59065882154847,50.43190076583478,Computer Science,1
9.836289896901638,1,1,3,0,79.43651187445496,63.88575832951156,Electronics,1
9.33854254960312,0,1,2,2,66.71944623710615,58.64740933996697,Electronics,1
6.825020014313136,1,1,3,1,69.51763637577547,56.53210329707707,Computer Science,1
7.232939778708664,0,0,5,0,57.004019964548924,53.043663994198006,Electronics,1
9.330115021825856,1,0,2,0,55.87092844930751,65.25858149321243,Information Technology,1
6.92614902320325,0,1,1,0,44.15099895661059,57.25143951338435,Information Technology,0
6.262717360087416,0,1,1,1,26.563753819841963,76.03533813724044,Computer Science,1
8.005605681062576,0,0,0,0,47.77608130716034,48.62623473880874,Civil,0
9.712696483723514,0,0,3,0,89.6394359734216,47.774868575572086,Computer Science,1
8.632134085037379,3,1,1,1,50.439184538201246,52.275141398535204,Computer Science,0
8.065275265402143,0,0,1,2,40.04365214407727,66.95324323132851,Computer Science,1
5.937294221968458,0,1,3,0,45.35011104765165,35.35183630802388,Information Technology,0
8.267532520146265,1,1,2,0,62.981283257844865,69.87510011663453,Civil,1
9.955242325469186,1,1,2,1,59.82391395645611,87.65068979859633,Computer Science,1
6.130378068564358,0,1,2,3,50.512028941376236,66.62874613140234,Electronics,1
7.832483435636815,2,0,2,0,61.17869795540388,50.4208964810604,Computer Science,0
9.4481788236758,0,1,2,1,66.26161642926566,71.12173637135906,Mechanical,1
8.83345877989392,0,0,2,2,62.09492493724515,67.19357966554254,Computer Science,1
8.636570834478706,0,1,3,1,86.34695849839053,57.333726974684915,Computer Science,1
8.661178377941992,0,1,0,2,58.42560319359255,50.85228864512675,Computer Science,1
7.117710180488898,0,0,0,1,39.09778236006967,51.69935122781332,Information Technology,0
6.82116329919022,0,0,2,1,62.161209756481014,60.165832050754005,Civil,1
9.14212519965331,0,0,1,1,60.99049417676874,72.75715200710667,Computer Science,1
9.145510276056314,1,1,3,0,68.5848916520194,64.42578657622113,Computer Science,1
9.401825433610467,0,0,2,1,78.17021873222608,58.25527870336405,Electronics,1
9.60958248650412,5,1,1,0,80.14547089836194,63.900266741885524,Computer Science,0
7.80104079487422,1,1,2,2,44.33483960394303,77.95388520681696,Electronics,1
7.756823326092398,0,1,1,3,75.56798767308653,60.51421849121554,Computer Science,1
9.092328305350488,0,2,1,0,60.684261989116635,74.46565568435933,Civil,1
8.424837688499943,0,0,2,0,60.429938311009046,68.53606970102018,Civil,1
8.658850947659666,1,2,3,1,53.17486611934512,63.21584502296427,Electronics,1
9.081067012462455,0,0,2,1,73.3657705856352,52.85138253191674,Information Technology,1
9.505024038179048,0,0,2,0,49.46443826221831,62.65406331214109,Computer Science,1
7.020978205831911,2,0,3,3,63.565664567547174,44.33656549820603,Computer Science,0
7.190123286879748,0,1,0,3,68.7665548674668,51.57600355197598,Mechanical,1
5.922918729283911,0,0,2,2,44.83885479069811,27.560394702659732,Electronics,0
8.102260634482782,0,1,2,0,72.49322465517969,70.06700786260174,Civil,1
5.661740232085339,1,0,2,0,48.29202071884649,38.4478445827757,Computer Science,0
7.59519108159607,2,2,1,1,37.26990173474735,74.30464151938858,Information Technology,0
7.941900856184095,0,1,2,0,60.14636031741894,49.7303560753972,Civil,1
6.78943563457728,0,1,2,0,50.72332949251638,41.629219301196954,Computer Science,0
8.158749672560548,1,2,2,1,70.55122924202087,46.71736823247586,Computer Science,1
5.637251124725722,1,1,2,2,42.82616678577403,28.970065834488025,Information Technology,0
5.668066849371465,1,0,3,1,56.32722043793572,62.88638179411832,Information Technology,0
9.201702522968462,0,0,2,0,52.34024845811271,67.4314220871373,Computer Science,1
7.120857886350683,2,1,0,1,53.75785980637364,58.10640235720939,Mechanical,0
6.0717723069334815,0,0,0,1,43.64410459122364,62.604084667415705,Electronics,0
7.850094670246619,0,0,3,0,59.72036634176737,45.86148315573682,Computer Science,1
8.96497098894375,0,0,3,1,67.19788718742993,48.80582786351651,Electronics,1
6.471194623735794,0,1,3,1,50.847424552395324,55.68210212777943,Civil,1
8.303007141185502,1,0,4,0,68.21412354750136,51.003692668135955,Computer Science,1
5.884063592471956,0,0,3,1,49.05613302221916,60.48462229610263,Electronics,0
5.732567745258734,1,0,3,1,38.982749473770824,78.36514115277903,Civil,0
7.891095842056666,0,1,3,2,45.90081865619656,70.11947323526962,Information Technology,1
7.93285804724548,0,1,1,1,49.73255431211089,62.48915369396034,Electronics,1
8.36843455674193,0,1,4,1,63.03671253614398,61.35044334509413,Electronics,1
8.767411001751977,0,0,2,0,26.781229442991375,74.80257872079056,Information Technology,1
9.891334357581407,0,2,1,3,65.68846533964035,70.9009089927761,Information Technology,1
7.823351567355379,0,0,1,4,81.5526833993053,60.61605444330094,Electronics,1
6.953304128235606,0,0,3,1,65.04604881809472,41.85552731175325,Information Technology,0
9.078337876459166,0,2,1,3,59.33456880761672,62.21342995939278,Information Technology,1
6.718745130679334,1,3,0,1,36.81007944356577,68.00958574076482,Computer Science,1
7.4753713931753625,0,1,2,2,36.000659074782604,69.54433430012705,Electronics,1
5.853053716040197,0,2,3,0,61.928385955272674,54.1011098184135,Electronics,0
5.614078345369559,0,1,2,0,52.17536192671007,55.97966497227769,Computer Science,0
9.831917866050663,3,0,3,1,56.33992386155914,51.69549984348415,Computer Science,0
9.261910542304927,0,0,3,0,79.86889155322551,64.15428777704619,Information Technology,1
8.63188392742164,0,1,3,3,75.23437353687723,72.72515150207927,Computer Science,1
7.340288249864214,1,1,2,2,47.64556859246477,57.68371336774172,Electronics,0
6.279824440318806,0,0,3,2,49.89614967608998,47.980420248894255,Civil,0
6.203966692019887,0,2,1,0,50.01788628981484,52.63288090730204,Computer Science,0
6.626093041740679,4,0,1,1,55.764519628172074,46.152340295724485,Computer Science,0
7.9715199911775425,0,0,2,0,45.72104260899766,68.96124168545443,Computer Science,1
8.71568165215028,0,0,0,3,63.38165611925102,52.60480677771765,Information Technology,1
8.47088819522979,0,3,2,1,62.064871956052336,68.83917156398344,Computer Science,1
6.759702536256743,2,1,1,0,63.128661288731976,45.864901495959266,Mechanical,0
9.796893762984373,0,1,1,1,74.13652976289967,65.33812108926428,Electronics,1
8.820536125130959,0,1,3,0,66.7968235704468,72.35251974631836,Mechanical,1
7.994593236301303,0,1,2,0,69.97459485981787,48.269549713270095,Computer Science,1
8.252743358054586,1,2,2,0,42.14994947691506,54.84702913818045,Mechanical,0
7.388200280925055,0,0,2,3,51.45041140613499,68.39530483528031,Civil,1
6.6147894527552085,0,1,2,1,40.400512091815045,49.334157844792195,Civil,0
7.101877053930677,0,0,2,1,47.8444669553529,60.84211624227822,Computer Science,0
8.910307497089661,0,2,2,0,56.74038234024967,61.93213438545976,Information Technology,1
5.564770698833901,1,3,2,1,31.670544889594876,51.37606680764022,Electronics,0
6.022326882281123,0,1,1,1,57.544999390447906,75.07094477418097,Electronics,1
5.707011889097887,1,0,1,1,53.54585792894061,45.509745646001875,Computer Science,0
5.683279610435366,0,0,2,1,40.13288138867633,54.05765856480945,Information Technology,0
9.349572628049533,1,0,2,0,37.96560644230316,59.02638769515154,Information Technology,0
8.666460367210107,0,0,3,3,59.270763793127976,55.97837583676949,Electronics,1
7.6337822308929635,0,1,3,0,59.58550309445915,70.80675919998427,Electronics,1
5.940253722929507,3,0,2,3,64.9845441662773,44.547075608639176,Information Technology,0
7.712271438025746,4,3,2,1,50.79442219227606,56.882154977575354,Computer Science,0
7.6306229685125455,0,0,5,2,77.89335629438798,51.39113879929941,Electronics,1
6.279408414595069,0,2,3,1,47.33924136848923,58.058307529560274,Civil,1
7.452332421570879,0,1,1,2,60.08623879165653,52.86504258054433,Mechanical,1
7.29327130478818,2,0,1,0,62.15768249567251,46.51283620113054,Computer Science,0
8.271325441234975,0,0,1,0,64.29834945451137,43.859054527991624,Electronics,1
8.357921428904397,0,3,3,1,52.30407578269109,63.431422845145,Information Technology,1
5.7038680439742,0,1,2,0,43.156642750291496,36.934398827307575,Computer Science,0
7.185756765819121,3,0,2,3,61.97503236448837,42.949098686297994,Information Technology,0
8.316369620714063,0,0,3,1,44.621781576312664,64.44956744878121,Electronics,1
7.764113163610395,0,1,3,4,70.29647764340109,69.28205116293574,Electronics,1
